T_K,P_atm,solver_used,iterations,residual_norm,n_Ar,n_Ar_p,n_Ar2_p,n_Ar3_p,n_Ar4_p,n_e,charge_residual,eos_residual_Pa,deltaP_DH_Pa
20900.0,1.0,custom_newton,4,1.969628476551395e-14,3.258302638265526e+21,1.6722965529162904e+23,5.46681770420618e+21,4.3298975043003576e+16,21975546.865512382,1.781634205969676e+23,973078528.0,5.093170329928398e-10,857.8155973827185
21100.0,1.0,custom_newton,4,1.2755706216826954e-14,2.9628950813473406e+21,1.643602709543529e+23,6.352980978655065e+21,6.3917600197242696e+16,45134675.40712989,1.7706642466446427e+23,469762048.0,8.731149137020111e-10,852.2709787406108
21300.0,1.0,custom_newton,4,1.654498679315215e-14,2.6989353546543273e+21,1.613433679040395e+23,7.349654732416952e+21,9.350233885188435e+16,91279215.79476078,1.760429578758902e+23,-134217728.0,1.3387762010097504e-09,848.0750274126372
21500.0,1.0,custom_newton,4,2.0880173071362202e-14,2.4623401611615383e+21,1.5816959385965224e+23,8.463866864099118e+21,1.3554542463632682e+17,181795692.23666745,1.7509773422412496e+23,-167772160.0,1.6298145055770874e-09,845.2891470122274
21700.0,1.0,custom_newton,4,2.8177764796723808e-14,2.2496061441954913e+21,1.5483074297453916e+23,9.701695292179269e+21,1.9471846987092544e+17,356616954.00651115,1.7423471771430876e+23,0.0,2.7212081477046013e-09,843.9643374927317
21900.0,1.0,custom_newton,4,3.78103036641682e-14,2.0577253555182442e+21,1.5132026110158796e+23,1.1067955839171171e+22,2.7719727542497498e+17,689101875.399142,1.7345700437175944e+23,100663296.0,3.739842213690281e-09,844.1388396823401
22100.0,1.0,custom_newton,4,5.208152583744362e-14,1.8841138876254097e+21,1.4763374277270283e+23,1.256589122401815e+22,3.9104966431956243e+17,1311856785.102867,1.7276669836973645e+23,-872415232.0,5.0495145842432976e-09,845.8356816358184
22300.0,1.0,custom_newton,4,6.512305511765704e-14,1.7265515129467083e+21,1.4376939423084242e+23,1.4196879140685921e+22,5.466905702072743e+17,2460787210.169375,1.7216479258393272e+23,-2013265920.0,6.257323548197746e-09,849.0602748026289
22500.0,1.0,custom_newton,4,8.231859977911437e-14,1.5831304973957399e+21,1.3972843449182793e+23,1.5960178875355485e+22,7.574069525215555e+17,4549004024.721749,1.7165106446341365e+23,-1006632960.0,8.294591680169106e-09,853.7982243800977
22700.0,1.0,custom_newton,4,1.0304559035334679e-13,1.452212037975546e+21,1.3551540665081716e+23,1.7852735659142334e+22,1.0399532648435136e+18,8288808748.773861,1.712239978289274e+23,-2080374784.0,1.0302755981683731e-08,860.013523980752
22900.0,1.0,custom_newton,4,1.2370748831126524e-13,1.3323890198140016e+21,1.3113837479730718e+23,1.9869059755650564e+22,1.4152163853973947e+18,14889871428.36311,1.7088073995782185e+23,-2214592512.0,1.2441887520253658e-08,867.6472973159191
23100.0,1.0,custom_newton,4,1.470624751711155e-13,1.2224540025024367e+21,1.2660898785163659e+23,2.200119321491315e+22,1.9089473606391107e+18,26376310488.770775,1.7061710112364545e+23,-4865392640.0,1.4581019058823586e-08,876.6172279293548
23300.0,1.0,custom_newton,4,1.706715022573585e-13,1.1213715334784372e+21,1.2194239982977403e+23,2.4238771657835045e+22,2.5525562245516836e+18,46086637159.87844,1.7042760081429615e+23,-5972688896.0,1.6851117834448814e-08,886.8177829059322
