T_K,P_atm,P_bar,massf1,massf2,matf_rho_kg_m3,matf_h_J_kg,matf_cp_J_kgK,matf_mu_Pa_s,matf_kappa_W_mK,matf_sigma_S_m
16900.0,1.0,1.01325,0.0,0.0,0.015870439166666667,49076122.5,4944.05925,3.0568035e-05,2.2543063333333335,8767.0335
17100.0,1.0,1.01325,0.0,0.0,0.015549609166666667,50024201.666666664,4528.297666666667,2.8965955e-05,2.25510475,8884.41175
17300.0,1.0,1.01325,0.0,0.0,0.015252265000000003,50893927.5,4153.373916666666,2.7614995e-05,2.2605810833333333,8999.87675
17500.0,1.0,1.01325,0.0,0.0,0.014975362500000002,51691388.33333333,3820.5028333333335,2.647997833333333e-05,2.270744166666667,9113.532916666667
17700.0,1.0,1.01325,0.0,0.0,0.014717813333333335,52427407.5,3529.3727500000005,2.5532728333333333e-05,2.28530725,9225.471416666667
17900.0,1.0,1.01325,0.0,0.0,0.014474661666666668,53109073.333333336,3278.867583333333,2.4747068333333335e-05,2.3045526666666665,9335.609916666666
18100.0,1.0,1.01325,0.0,0.0,0.014246775,53744297.5,3067.61825,2.4098821666666667e-05,2.32788925,9444.139583333334
18300.0,1.0,1.01325,0.0,0.0,0.014031153333333332,54341124.16666667,2893.7645,2.3566855833333334e-05,2.3544832500000004,9550.76925
18500.0,1.0,1.01325,0.0,0.0,0.013825796666666668,54907509.16666667,2755.7195833333335,2.3134082499999998e-05,2.3841037500000004,9655.498916666666
18700.0,1.0,1.01325,0.0,0.0,0.013628705000000001,55448540.833333336,2651.8835,2.2785325e-05,2.416428666666667,9758.0595
18900.0,1.0,1.01325,0.0,0.0,0.013440745833333333,55973130.83333333,2581.05625,2.2505539166666668e-05,2.451075666666667,9858.280333333332
19100.0,1.0,1.01325,0.0,0.0,0.013259919166666669,56485367.5,2542.420166666667,2.2284636666666665e-05,2.487927083333333,9955.7365
19300.0,1.0,1.01325,0.0,0.0,0.013084313333333335,56994118.33333333,2535.4575833333333,2.2110485e-05,2.5265961666666668,10050.619166666667
19500.0,1.0,1.01325,0.0,0.0,0.012913840000000001,57504515.83333333,2559.75525,2.197304e-05,2.5668785,10140.928333333335
19700.0,1.0,1.01325,0.0,0.0,0.012747455000000001,58022471.666666664,2615.6778333333336,2.1861345833333335e-05,2.6085740833333335,10228.281666666666
19900.0,1.0,1.01325,0.0,0.0,0.012585158333333334,58554941.666666664,2703.4253333333336,2.1767225833333333e-05,2.6514785,10311.590833333332
20100.0,1.0,1.01325,0.0,0.0,0.012424994166666668,59108970.0,2823.858,2.1681768333333335e-05,2.6953961666666673,10388.988333333335
20300.0,1.0,1.01325,0.0,0.0,0.012266918333333333,59689512.50000001,2977.5714166666667,2.1598884999999996e-05,2.740122666666667,10461.43
20500.0,1.0,1.01325,0.0,0.0,0.012109930833333334,60304569.16666667,3165.447916666667,2.1508575833333332e-05,2.78594475,10527.871666666666
20700.0,1.0,1.01325,0.0,0.0,0.011953987500000002,60960095.833333336,3388.1919166666667,2.1405708333333336e-05,2.8329447500000002,10586.401666666665
20900.0,1.0,1.01325,0.0,0.0,0.011799088333333336,61664004.166666664,3646.4901666666665,2.1281415e-05,2.8804977500000004,10638.931666666665
21100.0,1.0,1.01325,0.0,0.0,0.011643233333333334,62424338.333333336,3940.56475,2.1131475e-05,2.9284595833333333,10682.550000000001
21300.0,1.0,1.01325,0.0,0.0,0.011486466666666667,63246054.16666667,4270.428916666667,2.09499325e-05,2.97653025,10719.124166666666
21500.0,1.0,1.01325,0.0,0.0,0.011329655833333334,64138107.5,4635.313583333334,2.073174333333333e-05,3.0247141666666666,10745.786666666667
21700.0,1.0,1.01325,0.0,0.0,0.011170933333333336,65106542.49999999,5033.962916666667,2.0473863333333333e-05,3.0728025000000003,10764.449166666667
21900.0,1.0,1.01325,0.0,0.0,0.011010210833333334,66158315.0,5464.321083333333,2.017511583333333e-05,3.120899666666667,10775.111666666666
22100.0,1.0,1.01325,0.0,0.0,0.010847532500000001,67299469.16666667,5923.45875,1.9833500833333334e-05,3.1687012500000002,10775.818333333333
22300.0,1.0,1.01325,0.0,0.0,0.010682810000000001,68535960.83333333,6407.6421666666665,1.945084166666667e-05,3.216311666666667,10768.480833333333
22500.0,1.0,1.01325,0.0,0.0,0.010516131666666666,69871878.33333333,6912.1464166666665,1.9028138333333332e-05,3.2636220833333334,10754.099166666667
22700.0,1.0,1.01325,0.0,0.0,0.010348365,71311221.66666667,7431.5509999999995,1.8567258333333332e-05,3.3106325,10732.673333333334
22900.0,1.0,1.01325,0.0,0.0,0.010177642500000002,72855167.5,7959.5354166666675,1.8073069166666665e-05,3.3573473333333337,10705.203333333335
23100.0,1.0,1.01325,0.0,0.0,0.010005544916666666,74506671.66666666,8489.183583333333,1.7549615000000003e-05,3.403662166666667,10672.645
23300.0,1.0,1.01325,0.0,0.0,0.009832160583333333,76263954.99999999,9012.970583333334,1.7002719166666666e-05,3.449581416666667,10635.0425
23500.0,1.0,1.01325,0.0,0.0,0.009657879083333334,78126017.5,9523.349416666668,1.6437381666666667e-05,3.4952962500000004,10595.351666666667
23700.0,1.0,1.01325,0.0,0.0,0.009483119666666666,80089080.0,10012.56425,1.5860558333333333e-05,3.540611083333334,10554.528333333334
23900.0,1.0,1.01325,0.0,0.0,0.009308463083333334,82147230.83333331,10472.376916666666,1.527729333333333e-05,3.5856259166666673,10512.660833333333
24100.0,1.0,1.01325,0.0,0.0,0.00913451975,84294646.66666667,10895.883,1.4692542499999998e-05,3.630436333333334,10470.705
24300.0,1.0,1.01325,0.0,0.0,0.008961723416666668,86522415.83333333,11275.126666666667,1.411235e-05,3.6749467500000006,10430.616666666667
24500.0,1.0,1.01325,0.0,0.0,0.008790743166666667,88822715.0,11605.9975,1.3541715833333333e-05,3.719157166666667,10392.528333333334
24700.0,1.0,1.01325,0.0,0.0,0.008622093833333335,91183676.66666667,11881.574999999999,1.2982728333333335e-05,3.763167583333334,10356.351666666667
24900.0,1.0,1.01325,0.0,0.0,0.008456356166666667,93593433.33333333,12098.682499999999,1.2440431666666666e-05,3.8069735833333334,10325.086666666666
25100.0,1.0,1.01325,0.0,0.0,0.008294045000000002,96041985.0,12255.275833333333,1.1916825833333334e-05,3.8505795833333334,10296.7775
25300.0,1.0,1.01325,0.0,0.0,0.008135542666666667,98514596.66666667,12349.266666666666,1.1415043333333334e-05,3.8940855833333328,10273.468333333334
25500.0,1.0,1.01325,0.0,0.0,0.0079813785,101001135.83333333,12380.566666666668,1.093604e-05,3.93748275,10255.026666666667
25700.0,1.0,1.01325,0.0,0.0,0.007831736416666667,103487779.16666666,12350.087500000001,1.0480948333333334e-05,3.9808799166666673,10240.629166666668
25900.0,1.0,1.01325,0.0,0.0,0.007687042916666666,105955791.66666666,12262.608333333334,1.0050533e-05,4.024172666666667,10231.231666666667
26100.0,1.0,1.01325,0.0,0.0,0.007547327333333334,108404908.33333333,12120.085,9.645022083333333e-06,4.067656583333334,10225.834166666667
26300.0,1.0,1.01325,0.0,0.0,0.007412855916666667,110814908.33333333,11927.429166666667,9.264275833333333e-06,4.1111405,10226.3925
26500.0,1.0,1.01325,0.0,0.0,0.007283624250000001,113186233.33333334,11691.464166666667,8.90814725e-06,4.155011166666667,10230.950833333334
26700.0,1.0,1.01325,0.0,0.0,0.00715973675,115508000.0,11417.145833333332,8.575967250000001e-06,4.199077416666667,10239.553333333333
26900.0,1.0,1.01325,0.0,0.0,0.007040997833333333,117770650.0,11112.341666666665,8.267144666666666e-06,4.243534833333333,10253.155833333332
27100.0,1.0,1.01325,0.0,0.0,0.006927416333333334,119964625.0,10784.0075,7.980906e-06,4.288483416666667,10270.758333333335
27300.0,1.0,1.01325,0.0,0.0,0.006818887833333334,122099041.66666667,10437.143333333333,7.716173333333333e-06,4.334123166666667,10291.405
27500.0,1.0,1.01325,0.0,0.0,0.006715130000000001,124153900.0,10079.749166666668,7.472042250000001e-06,4.380254083333334,10316.051666666666
27700.0,1.0,1.01325,0.0,0.0,0.0066160340000000015,126139200.0,9716.736666666666,7.247330416666668e-06,4.427276166666667,10344.698333333332
27900.0,1.0,1.01325,0.0,0.0,0.006521495416666667,128045383.33333333,9354.894166666669,7.041037833333334e-06,4.474989416666666,10375.433333333334
28100.0,1.0,1.01325,0.0,0.0,0.006431127500000001,129891125.0,8999.0775,6.851973333333333e-06,4.5235026666666664,10409.124166666668
28300.0,1.0,1.01325,0.0,0.0,0.006344725833333334,131657308.33333331,8653.7485,6.6790325e-06,4.572907083333334,10445.859166666667
28500.0,1.0,1.01325,0.0,0.0,0.006262086000000001,133353491.66666667,8322.838083333334,6.52121975e-06,4.623302666666667,10484.638333333332
28700.0,1.0,1.01325,0.0,0.0,0.006183008000000001,134989675.0,8009.981583333333,6.3772395e-06,4.674502666666667,10525.4175
28900.0,1.0,1.01325,0.0,0.0,0.006107100666666667,136565416.66666666,7717.832,6.2462785e-06,4.72669825,10568.196666666667
29100.0,1.0,1.01325,0.0,0.0,0.006034341916666667,138091158.3333333,7448.92025,6.127145583333333e-06,4.779889416666666,10612.064166666665
29300.0,1.0,1.01325,0.0,0.0,0.005964345,139556458.3333333,7205.186083333332,6.018836333333333e-06,4.833885,10657.8875
29500.0,1.0,1.01325,0.0,0.0,0.005896901083333334,140981316.66666666,6987.978083333334,5.920541916666667e-06,4.888876166666668,10704.755000000001
29700.0,1.0,1.01325,0.0,0.0,0.0058319057500000005,142356175.0,6798.527166666667,5.83126675e-06,4.94467175,10751.666666666668
29900.0,1.0,1.01325,0.0,0.0,0.005769063416666667,143700591.6666667,6637.76425,5.750193166666667e-06,5.001371750000001,10799.6225
30000.0,1.0,1.01325,0.0,0.0,0.005738614333333334,144362137.5,6572.040041666666,5.713313791666666e-06,5.03012175,10824.078333333335
300.0,4.0,4.053,0.0,0.0,6.4909,963.69,520.35,2.2681999999999997e-05,0.017705000000000002,1.6134e-05
500.0,4.0,4.053,0.0,0.0,3.8945,105030.0,520.35,3.3924e-05,0.026480000000000004,2.2905999999999997e-05
700.0,4.0,4.053,0.0,0.0,2.7818,209100.0,520.35,4.3329e-05,0.033821,2.9748e-05
900.0,4.0,4.053,0.0,0.0,2.1635999999999997,313170.0,520.35,5.1201999999999995e-05,0.039967,3.1432999999999995e-05
1100.0,4.0,4.053,0.0,0.0,1.7702,417240.0,520.35,5.871599999999999e-05,0.045833,2.9843000000000002e-05
1300.0,4.0,4.053,0.0,0.0,1.4979,521309.99999999994,520.35,6.5e-05,0.050738000000000005,2.3573999999999998e-05
1500.0,4.0,4.053,0.0,0.0,1.2982,625380.0,520.35,7.0767e-05,0.055241,1.8334e-05
1700.0,4.0,4.053,0.0,0.0,1.1454,729460.0,520.37,7.6653e-05,0.059847000000000004,1.5148e-05
1900.0,4.0,4.053,0.0,0.0,1.0249,833530.0,520.42,8.353999999999999e-05,0.065267,1.3902999999999999e-05
2100.0,4.0,4.053,0.0,0.0,0.92727,937630.0,520.5600000000001,9.0474e-05,0.07079,1.2743e-05
2300.0,4.0,4.053,0.0,0.0,0.84663,1041800.0,520.71,9.5817e-05,0.07507100000000001,1.0619e-05
2500.0,4.0,4.053,0.0,0.0,0.77889,1145900.0,520.66,0.00010112,0.079142,9.0882e-06
2700.0,4.0,4.053,0.0,0.0,0.7212,1250000.0,520.48,0.00010655999999999998,0.083261,8.0081e-06
2900.0,4.0,4.053,0.0,0.0,0.6714600000000001,1354100.0,520.39,0.00011237,0.087747,7.2793e-06
3100.0,4.0,4.053,0.0,0.0,0.62814,1458200.0,520.36,0.00011809,0.092199,2.2009999999999998e-05
3300.0,4.0,4.053,0.0,0.0,0.5900700000000001,1562200.0,520.36,0.00012319999999999999,0.09618700000000001,0.00012788
3500.0,4.0,4.053,0.0,0.0,0.55635,1666300.0,520.36,0.00012826,0.10014,0.00060863
3700.0,4.0,4.053,0.0,0.0,0.52628,1770400.0,520.36,0.00013332,0.10408,0.0024524
3900.0,4.0,4.053,0.0,0.0,0.49929,1874500.0,520.36,0.00013841,0.10805999999999999,0.0085892
4100.0,4.0,4.053,0.0,0.0,0.47492999999999996,1978500.0,520.36,0.00014344,0.11199000000000002,0.026604
4300.0,4.0,4.053,0.0,0.0,0.45283999999999996,2082600.0,520.36,0.0001483,0.11578000000000001,0.073941
4500.0,4.0,4.053,0.0,0.0,0.43272,2186700.0,520.37,0.00015310999999999998,0.11954000000000002,0.18757
4700.0,4.0,4.053,0.0,0.0,0.4143,2290800.0,520.38,0.00015788,0.12328,0.43923
4900.0,4.0,4.053,0.0,0.0,0.39739,2394800.0,520.4100000000001,0.00016261999999999998,0.12700999999999998,0.95843
5100.0,4.0,4.053,0.0,0.0,0.38181,2499900.0,521.0,0.00016732,0.13085,1.963
5300.0,4.0,4.053,0.0,0.0,0.3674,2603900.0,519.24,0.00017195,0.13443,3.7977
5500.0,4.0,4.053,0.0,0.0,0.35404,2707700.0,518.19,0.00017654999999999998,0.13817000000000002,6.9750000000000005
5700.0,4.0,4.053,0.0,0.0,0.34162,2811200.0,517.79,0.00018110999999999998,0.14200000000000002,12.211
5900.0,4.0,4.053,0.0,0.0,0.33004,2914800.0,518.0,0.00018563,0.14598,20.448
6100.0,4.0,4.053,0.0,0.0,0.31921,3018500.0,518.81,0.00019010999999999998,0.15017,32.851
6300.0,4.0,4.053,0.0,0.0,0.30907999999999997,3122400.0,520.2099999999999,0.00019457,0.15468,50.78
6500.0,4.0,4.053,0.0,0.0,0.29956,3226600.0,522.28,0.00019898,0.15961,75.748
6700.0,4.0,4.053,0.0,0.0,0.29061000000000003,3331300.0,525.1,0.00020337,0.16512000000000002,109.36999999999999
6900.0,4.0,4.053,0.0,0.0,0.28218,3436700.0,528.8199999999999,0.00020771999999999997,0.17136,153.29999999999998
7100.0,4.0,4.053,0.0,0.0,0.27421,3543000.0,533.64,0.00021204,0.17855000000000001,209.19
7300.0,4.0,4.053,0.0,0.0,0.26668,3650300.0,539.79,0.00021633,0.18714000000000003,278.54
7500.0,4.0,4.053,0.0,0.0,0.25954,3759000.0,547.5799999999999,0.00022059,0.19727,362.65
7700.0,4.0,4.053,0.0,0.0,0.25276,3869500.0,557.3900000000001,0.00022481999999999998,0.20925000000000002,462.41
7900.0,4.0,4.053,0.0,0.0,0.24632,3982200.0,569.62,0.00022901999999999997,0.22341999999999998,578.27
8100.0,4.0,4.053,0.0,0.0,0.24017,4097700.0,584.78,0.00023319,0.24009000000000003,710.15
8300.0,4.0,4.053,0.0,0.0,0.23431,4216500.0,603.42,0.00023731999999999998,0.25954000000000005,857.45
8500.0,4.0,4.053,0.0,0.0,0.22870000000000001,4339500.0,626.15,0.00024139999999999999,0.28201,1019.2
8700.0,4.0,4.053,0.0,0.0,0.22332,4467600.0,653.65,0.00024544,0.30766,1194.1000000000001
8900.0,4.0,4.053,0.0,0.0,0.21814999999999998,4601800.0,686.6600000000001,0.00024941,0.33657,1380.6
9100.0,4.0,4.053,0.0,0.0,0.21317,4743300.0,725.9799999999999,0.00025331999999999997,0.36883000000000005,1577.2
9300.0,4.0,4.053,0.0,0.0,0.20837,4893400.0,772.46,0.00025713,0.40445000000000003,1782.5
9500.0,4.0,4.053,0.0,0.0,0.20374,5053800.0,827.0,0.00026082,0.4434600000000001,1995.0
9700.0,4.0,4.053,0.0,0.0,0.19924,5226200.0,890.5699999999999,0.00026438,0.48585,2213.5
9900.0,4.0,4.053,0.0,0.0,0.19485999999999998,5412500.0,964.14,0.00026775,0.5316500000000001,2436.9
10100.0,4.0,4.053,0.0,0.0,0.19059,5614900.0,1048.8,0.00027089999999999997,0.58085,2664.3
10300.0,4.0,4.053,0.0,0.0,0.18642,5835700.0,1145.5,0.00027378,0.63347,2894.9
10500.0,4.0,4.053,0.0,0.0,0.18232,6077600.0,1255.4,0.00027631,0.6895300000000001,3128.2
10700.0,4.0,4.053,0.0,0.0,0.1783,6343300.0,1379.5,0.00027843000000000003,0.7490600000000001,3363.5
10900.0,4.0,4.053,0.0,0.0,0.17432,6635800.0,1519.0,0.00028007,0.8120600000000001,3600.6
11100.0,4.0,4.053,0.0,0.0,0.1704,6958600.0,1674.8,0.00028114,0.8785700000000001,3839.1
11300.0,4.0,4.053,0.0,0.0,0.1665,7314900.0,1848.0,0.00028155,0.94864,4078.6000000000004
11500.0,4.0,4.053,0.0,0.0,0.16262000000000001,7708600.0,2039.6000000000001,0.00028121,1.0222,4319.0
11700.0,4.0,4.053,0.0,0.0,0.15877,8143400.0,2250.3,0.00028004,1.0992,4560.0
11900.0,4.0,4.053,0.0,0.0,0.15491999999999997,8623300.0,2480.9,0.00027796,1.1796,4801.5
12100.0,4.0,4.053,0.0,0.0,0.15108,9152500.0,2731.7999999999997,0.00027490999999999995,1.2632,5043.3
12300.0,4.0,4.053,0.0,0.0,0.14723,9735300.0,3003.4,0.00027083,1.3497000000000001,5285.1
12500.0,4.0,4.053,0.0,0.0,0.14338,10376000.0,3295.5,0.0002657,1.4389,5526.700000000001
12700.0,4.0,4.053,0.0,0.0,0.13953,11078000.0,3607.7,0.00025951999999999995,1.5305,5768.0
12900.0,4.0,4.053,0.0,0.0,0.13567,11846000.0,3939.1,0.00025232,1.624,6008.700000000001
13100.0,4.0,4.053,0.0,0.0,0.13181,12684000.0,4288.1,0.00024417,1.7192,6248.400000000001
13300.0,4.0,4.053,0.0,0.0,0.12794999999999998,13595000.0,4652.4,0.00023516999999999996,1.8157,6487.0
13500.0,4.0,4.053,0.0,0.0,0.1241,14581000.0,5029.0,0.00022541999999999997,1.9129,6723.999999999999
13700.0,4.0,4.053,0.0,0.0,0.12027,15646000.0,5414.1,0.00021508,2.0102,6959.2
13900.0,4.0,4.053,0.0,0.0,0.11646000000000001,16789000.0,5802.5,0.00020429,2.1069,7192.2
14100.0,4.0,4.053,0.0,0.0,0.11269,18010000.0,6188.5,0.00019319999999999998,2.2018,7422.6
14300.0,4.0,4.053,0.0,0.0,0.10898000000000001,19310000.0,6565.1,0.00018195,2.2938,7650.1
14500.0,4.0,4.053,0.0,0.0,0.10533,20683000.0,6924.5,0.00017070999999999997,2.3821000000000003,7874.299999999999
14700.0,4.0,4.053,0.0,0.0,0.10176,22127000.0,7258.4,0.00015960999999999997,2.4657,8094.9
14900.0,4.0,4.053,0.0,0.0,0.098276,23634000.0,7558.0,0.00014878,2.5436,8311.5
15100.0,4.0,4.053,0.0,0.0,0.094901,25198000.0,7816.6,0.00013832,2.6156,8523.9
15300.0,4.0,4.053,0.0,0.0,0.09164599999999999,26807000.0,8026.5,0.00012834,2.6808,8731.699999999999
15500.0,4.0,4.053,0.0,0.0,0.08852,28452000.0,8178.5,0.00011887999999999999,2.7385,8934.699999999999
15700.0,4.0,4.053,0.0,0.0,0.08553100000000001,30120000.0,8266.199999999999,0.00011000999999999999,2.7883,9132.800000000001
15900.0,4.0,4.053,0.0,0.0,0.08269,31797000.0,8286.099999999999,0.00010174999999999999,2.8303000000000003,9325.9
16100.0,4.0,4.053,0.0,0.0,0.08000099999999999,33470000.0,8237.0,9.4119e-05,2.8649,9513.800000000001
16300.0,4.0,4.053,0.0,0.0,0.077465,35124000.0,8120.799999999999,8.7133e-05,2.8931,9696.7
16500.0,4.0,4.053,0.0,0.0,0.075082,36747000.0,7942.3,8.0769e-05,2.9156,9874.6
16700.0,4.0,4.053,0.0,0.0,0.072851,38327000.0,7708.2,7.500599999999999e-05,2.9335,10048.0
16900.0,4.0,4.053,0.0,0.0,0.070768,39853000.0,7427.4,6.9817e-05,2.9478,10216.0
17100.0,4.0,4.053,0.0,0.0,0.068826,41317000.0,7109.7,6.5164e-05,2.9598,10379.0
17300.0,4.0,4.053,0.0,0.0,0.06701900000000001,42714000.0,6765.6,6.1010999999999996e-05,2.9705000000000004,10539.0
17500.0,4.0,4.053,0.0,0.0,0.06533900000000001,44039000.0,6405.3,5.732e-05,2.9810000000000003,10694.0
17700.0,4.0,4.053,0.0,0.0,0.063778,45290000.0,6038.2,5.4052e-05,2.9923,10846.0
17900.0,4.0,4.053,0.0,0.0,0.062325,46467000.0,5672.900000000001,5.117e-05,3.0051,10994.0
18100.0,4.0,4.053,0.0,0.0,0.060974,47570000.0,5316.5,4.8632e-05,3.0199000000000003,11138.0
18300.0,4.0,4.053,0.0,0.0,0.059713999999999996,48603000.0,4974.9,4.6401999999999994e-05,3.0370000000000004,11280.0
18500.0,4.0,4.053,0.0,0.0,0.058538,49570000.0,4652.5,4.4451e-05,3.0569,11419.0
18700.0,4.0,4.053,0.0,0.0,0.057438,50473000.0,4352.7,4.2748e-05,3.0798,11554.0
18900.0,4.0,4.053,0.0,0.0,0.056406000000000005,51319000.0,4077.7000000000003,4.1266999999999996e-05,3.1057,11688.0
19100.0,4.0,4.053,0.0,0.0,0.055435,52112000.0,3828.8,3.9983e-05,3.1347,11818.0
19300.0,4.0,4.053,0.0,0.0,0.05452,52857000.0,3606.7,3.8874999999999996e-05,3.1667,11947.0
19500.0,4.0,4.053,0.0,0.0,0.053654,53561000.0,3411.5,3.7922e-05,3.2017,12073.0
19700.0,4.0,4.053,0.0,0.0,0.052833,54229000.0,3243.1,3.7102999999999994e-05,3.2395,12196.0
19900.0,4.0,4.053,0.0,0.0,0.05205,54865000.0,3101.1000000000004,3.6403e-05,3.2799,12317.0
20100.0,4.0,4.053,0.0,0.0,0.051303,55475000.0,2984.9,3.5807e-05,3.3240000000000003,12435.0
20300.0,4.0,4.053,0.0,0.0,0.050587999999999994,56065000.0,2894.2000000000003,3.5303e-05,3.3703000000000003,12550.0
20500.0,4.0,4.053,0.0,0.0,0.0499,56639000.0,2828.3,3.4875999999999996e-05,3.4184,12663.0
20700.0,4.0,4.053,0.0,0.0,0.049236,57202000.0,2786.9,3.4513e-05,3.4681,12772.0
20900.0,4.0,4.053,0.0,0.0,0.048594000000000005,57760000.0,2769.7,3.4205e-05,3.5193000000000003,12878.0
21100.0,4.0,4.053,0.0,0.0,0.047971,58316000.0,2776.5,3.3938999999999995e-05,3.5718,12979.0
21300.0,4.0,4.053,0.0,0.0,0.047364,58876000.0,2807.2,3.3704e-05,3.6253,13077.000000000002
21500.0,4.0,4.053,0.0,0.0,0.046771,59445000.0,2861.8,3.3493e-05,3.6798,13169.999999999998
21700.0,4.0,4.053,0.0,0.0,0.04619,60026000.0,2940.4,3.3295999999999994e-05,3.7350000000000003,13258.000000000002
21900.0,4.0,4.053,0.0,0.0,0.045619,60626000.0,3043.1,3.3107e-05,3.7922000000000002,13340.0
22100.0,4.0,4.053,0.0,0.0,0.045056,61249000.0,3170.1000000000004,3.2917e-05,3.8505000000000003,13416.999999999998
22300.0,4.0,4.053,0.0,0.0,0.044499000000000004,61900000.0,3321.4,3.272e-05,3.9094,13487.0
22500.0,4.0,4.053,0.0,0.0,0.043947,62584000.0,3497.1,3.2508999999999997e-05,3.9688000000000003,13550.0
22700.0,4.0,4.053,0.0,0.0,0.043398,63305000.0,3697.1,3.2278e-05,4.028700000000001,13607.0
22900.0,4.0,4.053,0.0,0.0,0.042852999999999995,64070000.0,3921.0,3.2021e-05,4.0889,13656.0
23100.0,4.0,4.053,0.0,0.0,0.042307,64881000.0,4168.3,3.1735e-05,4.1493,13697.0
23300.0,4.0,4.053,0.0,0.0,0.041761,65744000.0,4438.3,3.1413e-05,4.2097,13730.000000000002
23500.0,4.0,4.053,0.0,0.0,0.041214,66665000.0,4729.7,3.1055e-05,4.2702,13755.000000000002
23700.0,4.0,4.053,0.0,0.0,0.040664000000000006,67645000.0,5041.2,3.0656999999999995e-05,4.3307,13772.0
23900.0,4.0,4.053,0.0,0.0,0.040111999999999995,68691000.0,5370.8,3.0217999999999998e-05,4.391,13782.0
24100.0,4.0,4.053,0.0,0.0,0.039557,69805000.0,5716.400000000001,2.9738999999999998e-05,4.4511,13784.0
24300.0,4.0,4.053,0.0,0.0,0.038998000000000005,70990000.0,6075.3,2.9218e-05,4.5109,13779.0
24500.0,4.0,4.053,0.0,0.0,0.038437,72249000.0,6444.4,2.8658999999999998e-05,4.5705,13766.999999999998
24700.0,4.0,4.053,0.0,0.0,0.037873000000000004,73583000.0,6820.599999999999,2.8063999999999998e-05,4.629700000000001,13749.0
24900.0,4.0,4.053,0.0,0.0,0.037306,74993000.0,7200.1,2.7437e-05,4.6887,13726.0
25100.0,4.0,4.053,0.0,0.0,0.036737,76481000.0,7579.2,2.6781e-05,4.7474,13699.0
25300.0,4.0,4.053,0.0,0.0,0.036166,78045000.0,7953.700000000001,2.6100999999999996e-05,4.8057,13668.0
25500.0,4.0,4.053,0.0,0.0,0.035595,79684000.0,8319.699999999999,2.5403e-05,4.8638,13634.0
25700.0,4.0,4.053,0.0,0.0,0.035024,81395000.0,8672.9,2.4690999999999998e-05,4.921600000000001,13599.0
25900.0,4.0,4.053,0.0,0.0,0.034455,83177000.0,9009.3,2.3968999999999997e-05,4.9792000000000005,13562.0
26100.0,4.0,4.053,0.0,0.0,0.033888,85025000.0,9325.1,2.3243e-05,5.0365,13525.0
26300.0,4.0,4.053,0.0,0.0,0.033324999999999994,86934000.0,9616.5,2.2516e-05,5.0936,13488.999999999998
26500.0,4.0,4.053,0.0,0.0,0.032768000000000005,88900000.0,9880.3,2.1794e-05,5.1504,13454.0
26700.0,4.0,4.053,0.0,0.0,0.032215999999999995,90915000.0,10114.0,2.108e-05,5.207,13421.0
26900.0,4.0,4.053,0.0,0.0,0.031672,92975000.0,10314.0,2.0378e-05,5.2635000000000005,13390.0
27100.0,4.0,4.053,0.0,0.0,0.031136,95071000.0,10479.0,1.9691e-05,5.3198,13362.0
27300.0,4.0,4.053,0.0,0.0,0.03061,97196000.0,10608.0,1.9022e-05,5.376,13337.0
27500.0,4.0,4.053,0.0,0.0,0.030095,99344000.0,10700.0,1.8374e-05,5.432,13316.0
27700.0,4.0,4.053,0.0,0.0,0.029591,101510000.0,10755.0,1.7746999999999998e-05,5.488,13297.999999999998
27900.0,4.0,4.053,0.0,0.0,0.0291,103670000.0,10773.0,1.7143e-05,5.5439,13285.0
28100.0,4.0,4.053,0.0,0.0,0.028621,105840000.0,10756.0,1.6562999999999997e-05,5.5998,13275.0
28300.0,4.0,4.053,0.0,0.0,0.028156,108000000.0,10704.0,1.6009e-05,5.6558,13269.999999999998
28500.0,4.0,4.053,0.0,0.0,0.027705,110150000.0,10620.0,1.548e-05,5.7118,13268.0
28700.0,4.0,4.053,0.0,0.0,0.027267000000000003,112280000.0,10506.0,1.4977e-05,5.768000000000001,13271.0
28900.0,4.0,4.053,0.0,0.0,0.026844,114380000.0,10366.0,1.4499e-05,5.824400000000001,13278.0
29100.0,4.0,4.053,0.0,0.0,0.026435,116450000.0,10202.0,1.4046e-05,5.881,13288.0
29300.0,4.0,4.053,0.0,0.0,0.02604,118480000.0,10017.0,1.3616999999999999e-05,5.938000000000001,13302.000000000002
29500.0,4.0,4.053,0.0,0.0,0.025658999999999998,120470000.0,9816.1,1.3212999999999999e-05,5.9954,13319.999999999998
29700.0,4.0,4.053,0.0,0.0,0.025292000000000002,122430000.0,9601.3,1.2831e-05,6.0532,13341.999999999998
29900.0,4.0,4.053,0.0,0.0,0.024938000000000002,124330000.0,9376.4,1.2472999999999999e-05,6.1116,13366.0
30000.0,4.0,4.053,0.0,0.0,0.024768000000000002,125260000.0,9260.7,1.2304499999999999e-05,6.14105,13380.000000000002
