T_K,P_atm,pair,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source
1300.0,0.1,e-__Ar+,attraction,0.00024881541830008494,19357.164025347938,2.4947100641469142e-15,2.62196969166774e-15,249471.00641469142,262196.969166774,1.0515586884496082,1.0690973740481526,0.3680486870240763,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,e-__Ar2+,attraction,0.00024881541830008494,9678.582012673969,9.259327083842822e-15,9.768301424020395e-15,925932.7083842822,976830.1424020395,1.0550497134735184,1.0737419371995338,0.3703745156661521,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,e-__Ar3+,attraction,0.00024881541830008494,6452.388008449312,1.9889936379895277e-14,2.1031673625114562e-14,1988993.6379895278,2103167.362511456,1.0581489196328984,1.0779857365427756,0.37254043815253696,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,e-__Ar4+,attraction,0.00024881541830008494,4839.2910063369845,3.416973744713192e-14,3.619513454826889e-14,3416973.744713192,3619513.454826889,1.0603478413972045,1.0809967600950356,0.3740771846128191,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar+__Ar+,repulsion,0.00024881541830008494,19357.164025347938,2.494858134088101e-15,2.62196969166774e-15,249485.8134088101,262196.969166774,1.0514873726226206,1.0690260582211648,0.3680486870240763,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar+__Ar2+,repulsion,0.00024881541830008494,9678.582012673969,9.260048590032465e-15,9.76836034097426e-15,926004.8590032465,976836.034097426,1.054975252351492,1.0736703137306154,0.37038302862547656,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar+__Ar3+,repulsion,0.00024881541830008494,6452.388008449312,1.988851606056794e-14,2.1033451435965642e-14,1988851.6060567938,2103345.1435965644,1.0583914227771722,1.0782662955919686,0.3726546058672949,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar+__Ar4+,repulsion,0.00024881541830008494,4839.2910063369845,3.416337324321875e-14,3.620037033969068e-14,3416337.324321875,3620037.033969068,1.0608152342673731,1.0815271966174453,0.37426631556954193,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar2+__Ar2+,repulsion,0.00024881541830008494,4839.2910063369845,3.416337324321875e-14,3.620037033969068e-14,3416337.324321875,3620037.033969068,1.0608152342673731,1.0815271966174453,0.37426631556954193,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar2+__Ar3+,repulsion,0.00024881541830008494,3226.194004224656,7.308121672922174e-14,7.766939593939826e-14,7308121.672922174,7766939.593939826,1.0642314046930534,1.0861231784787986,0.37653789281136024,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar2+__Ar4+,repulsion,0.00024881541830008494,2419.6455031684923,1.2514620850523053e-13,1.333091972619373e-13,12514620.850523053,13330919.72619373,1.0666552161832543,1.089384079504275,0.3781496025136073,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar3+__Ar3+,repulsion,0.00024881541830008494,2150.7960028164375,1.5591339823770287e-13,1.66247906882608e-13,15591339.823770287,16624790.688260801,1.0676475751187335,1.0907191603401518,0.3788094700531785,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar3+__Ar4+,repulsion,0.00024881541830008494,1613.097002112328,2.664334768646869e-13,2.848199445397358e-13,26643347.686468687,28481994.45397358,1.0700713866089346,1.0939800613656285,0.3804211797554256,Mason1967 Table I/II + electron-only Debye length
1300.0,0.1,Ar4+__Ar4+,repulsion,0.00024881541830008494,1209.8227515842461,4.5455569615034417e-13,4.872676526604475e-13,45455569.61503442,48726765.26604475,1.0724951980991357,1.097240962391105,0.38203288945767266,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,e-__e-,repulsion,0.00026727063290255123,23991.841865375794,1.915748593290859e-15,2.0112343999960728e-15,191574.85932908588,201123.43999960728,1.05044328778924,1.0676370525053283,0.3673495230731518,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,e-__Ar+,attraction,0.00026727063290255123,23991.841865375794,1.9156519142548214e-15,2.0112343999960728e-15,191565.19142548213,201123.43999960728,1.0505052814302154,1.0676990461463036,0.3673495230731518,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,e-__Ar2+,attraction,0.00026727063290255123,11995.920932687897,7.122075961386736e-15,7.50445284995671e-15,712207.5961386736,750445.284995671,1.0539069203812184,1.0722144960812632,0.36960724804063166,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,e-__Ar3+,attraction,0.00026727063290255123,7997.2806217919315,1.5314740152633792e-14,1.6173685519007254e-14,1531474.015263379,1617368.5519007253,1.056508214894729,1.0757390897138048,0.3713938092730208,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,e-__Ar4+,attraction,0.00026727063290255123,5997.960466343949,2.6332270239670352e-14,2.7856010881004115e-14,2633227.023967035,2785601.0881004115,1.058707136659035,1.0787501132660648,0.37293055573330286,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar+__Ar+,repulsion,0.00026727063290255123,23991.841865375794,1.915748593290859e-15,2.0112343999960728e-15,191574.85932908588,201123.43999960728,1.05044328778924,1.0676370525053283,0.3673495230731518,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar+__Ar2+,repulsion,0.00026727063290255123,11995.920932687897,7.12265045995077e-15,7.50445284995671e-15,712265.045995077,750445.284995671,1.0538148237406766,1.0721223994407214,0.36960724804063166,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar+__Ar3+,repulsion,0.00026727063290255123,7997.2806217919315,1.5314883618677968e-14,1.6174366645100543e-14,1531488.3618677969,1617436.6645100543,1.0565829186907807,1.0758332050427515,0.3714520438717047,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar+__Ar4+,repulsion,0.00026727063290255123,5997.960466343949,2.6329641630815158e-14,2.785878050675575e-14,2632964.1630815156,2785878.050675575,1.0590067301809818,1.079094106068228,0.3730637535739518,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar2+__Ar2+,repulsion,0.00026727063290255123,5997.960466343949,2.6329641630815158e-14,2.785878050675575e-14,2632964.1630815156,2785878.050675575,1.0590067301809818,1.079094106068228,0.3730637535739518,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar2+__Ar3+,repulsion,0.00026727063290255123,3998.6403108959657,5.6397706787132077e-14,5.98419765494934e-14,5639770.678713208,5984197.654949341,1.0624229006066621,1.0836900879295812,0.3753353308157701,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar2+__Ar4+,repulsion,0.00026727063290255123,2998.9802331719743,9.667531730089655e-14,1.0280313974985191e-13,9667531.730089655,10280313.974985192,1.064846712096863,1.086950988955058,0.37694704051801714,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar3+__Ar3+,repulsion,0.00026727063290255123,2665.760207263977,1.2049586978609262e-13,1.282538181572694e-13,12049586.978609262,12825381.81572694,1.0658390710323422,1.0882860697909347,0.3776069080575884,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar3+__Ar4+,repulsion,0.00026727063290255123,1999.3201554479829,2.0614351639820913e-13,2.1994594607433864e-13,20614351.63982091,21994594.607433863,1.0682628825225433,1.0915469708164112,0.37921861775983545,Mason1967 Table I/II + electron-only Debye length
1500.0,0.1,Ar4+__Ar4+,repulsion,0.00026727063290255123,1499.4901165859872,3.5212827231412996e-13,3.766846298907232e-13,35212827.231413,37668462.98907232,1.0706866940127444,1.0948078718418879,0.3808303274620825,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,e-__e-,repulsion,0.00028453131644937493,28946.76822258599,1.5199861460887736e-15,1.5943337317906947e-15,151998.61460887737,159433.37317906946,1.0495300790622204,1.0664221587524183,0.3667379993720226,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,e-__Ar+,attraction,0.00028453131644937493,28946.76822258599,1.519920776639412e-15,1.5943337317906947e-15,151992.0776639412,159433.37317906946,1.0495839190538474,1.0664759987440453,0.3667379993720226,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,e-__Ar2+,attraction,0.00028453131644937493,14473.384111292995,5.65885393175722e-15,5.956542301708782e-15,565885.393175722,595654.2301708782,1.0529855580048504,1.0709914486790049,0.36899572433950245,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,e-__Ar3+,attraction,0.00028453131644937493,9648.922740861995,1.2178727016621609e-14,1.2848391629393209e-14,1217872.701662161,1284839.162939321,1.0550731726094125,1.0737740602208432,0.37039091040316896,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,e-__Ar4+,attraction,0.00028453131644937493,7236.6920556464975,2.0955100503925074e-14,2.2143066920385003e-14,2095510.0503925073,2214306.6920385,1.0572720943737186,1.0767850837731032,0.37192765686345103,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar+__Ar+,repulsion,0.00028453131644937493,28946.76822258599,1.5199861460887736e-15,1.5943337317906947e-15,151998.61460887737,159433.37317906946,1.0495300790622204,1.0664221587524183,0.3667379993720226,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar+__Ar2+,repulsion,0.00028453131644937493,14473.384111292995,5.659261606940387e-15,5.956542301708782e-15,565926.1606940387,595654.2301708782,1.052901615013657,1.0709075056878115,0.36899572433950245,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar+__Ar3+,repulsion,0.00028453131644937493,9648.922740861995,1.2179662861359216e-14,1.2848476431538727e-14,1217966.2861359215,1284847.6431538726,1.0550011107171933,1.073705102562822,0.37040022310576254,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar+__Ar4+,repulsion,0.00028453131644937493,7236.6920556464975,2.0954519164200314e-14,2.214443122770223e-14,2095451.9164200313,2214443.1227702233,1.0574249222073944,1.0769660035882984,0.3720119328080096,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar2+__Ar2+,repulsion,0.00028453131644937493,7236.6920556464975,2.0954519164200314e-14,2.214443122770223e-14,2095451.9164200313,2214443.1227702233,1.0574249222073944,1.0769660035882984,0.3720119328080096,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar2+__Ar3+,repulsion,0.00028453131644937493,4824.461370430998,4.4933491481058134e-14,4.761367992354428e-14,4493349.148105813,4761367.992354428,1.0608410926330745,1.0815619854496519,0.3742835100498279,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar2+__Ar4+,repulsion,0.00028453131644937493,3618.3460278232487,7.708890338679462e-14,8.185732348394562e-14,7708890.338679463,8185732.348394562,1.0632649041232756,1.0848228864751284,0.37589521975207496,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar3+__Ar3+,repulsion,0.00028453131644937493,3216.3075802873323,9.611845839599743e-14,1.0215537656570666e-13,9611845.839599743,10215537.656570666,1.0642572630587548,1.0861579673110051,0.3765550872916462,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar3+__Ar4+,repulsion,0.00028453131644937493,2412.230685215499,1.645933260667176e-13,1.753338164837347e-13,16459332.60667176,17533381.64837347,1.0666810745489559,1.0894188683364816,0.3781667969938933,Mason1967 Table I/II + electron-only Debye length
1700.0,0.1,Ar4+__Ar4+,repulsion,0.00028453131644937493,1809.1730139116244,2.814389204671519e-13,3.0054768822832914e-13,28143892.046715192,30054768.822832916,1.0691048860391568,1.0926797693619583,0.3797785066961403,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,e-__e-,repulsion,0.00030080317296979825,34202.44105441836,1.2370964658131274e-15,1.2966210062192372e-15,123709.64658131274,129662.10062192372,1.048718560445368,1.065342549163927,0.3661945717268089,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,e-__Ar+,attraction,0.00030080317296979825,34202.44105441836,1.2370511767664103e-15,1.2966210062192372e-15,123705.11767664102,129662.10062192372,1.0487651547350587,1.0653891434536178,0.3661945717268089,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,e-__Ar2+,attraction,0.00030080317296979825,17101.22052720918,4.611308220868068e-15,4.849616798405466e-15,461130.8220868068,484961.67984054657,1.0521667936860617,1.0699045933885774,0.36845229669428875,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,e-__Ar3+,attraction,0.00030080317296979825,11400.81368480612,9.932031922089972e-15,1.0468264732194842e-14,993203.1922089972,1046826.4732194842,1.054156624913391,1.0725459622744127,0.36977298113720636,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,e-__Ar4+,attraction,0.00030080317296979825,8550.61026360459,1.709881026220611e-14,1.8051024726906942e-14,1709881.026220611,1805102.4726906943,1.0559968508329503,1.075038869606483,0.3710364355253005,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar+__Ar+,repulsion,0.00030080317296979825,34202.44105441836,1.2370964658131274e-15,1.2966210062192372e-15,123709.64658131274,129662.10062192372,1.048718560445368,1.065342549163927,0.3661945717268089,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar+__Ar2+,repulsion,0.00030080317296979825,17101.22052720918,4.6116064159592965e-15,4.849616798405466e-15,461160.6415959296,484961.67984054657,1.0520900963968045,1.0698278960993202,0.36845229669428875,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar+__Ar3+,repulsion,0.00030080317296979825,11400.81368480612,9.932856903628132e-15,1.0468264732194842e-14,993285.6903628132,1046826.4732194842,1.054062318498228,1.0724516558592498,0.36977298113720636,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar+__Ar4+,repulsion,0.00030080317296979825,8550.61026360459,1.709938719217734e-14,1.805155351032699e-14,1709938.719217734,1805155.3510326992,1.0560192560317747,1.0750748753829547,0.371077237258242,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar2+__Ar2+,repulsion,0.00030080317296979825,8550.61026360459,1.709938719217734e-14,1.805155351032699e-14,1709938.719217734,1805155.3510326992,1.0560192560317747,1.0750748753829547,0.371077237258242,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar2+__Ar3+,repulsion,0.00030080317296979825,5700.40684240306,3.670105318102656e-14,3.884573803560672e-14,3670105.318102656,3884573.803560672,1.059435426457455,1.079670857244308,0.37334881450006024,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar2+__Ar4+,repulsion,0.00030080317296979825,4275.305131802295,6.301048207887028e-14,6.682616968573044e-14,6301048.207887027,6682616.968573044,1.0618592379476561,1.0829317582697846,0.37496052420230735,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar3+__Ar3+,repulsion,0.00030080317296979825,3800.2712282687066,7.858909165422176e-14,8.34198315141998e-14,7858909.165422176,8341983.1514199795,1.0628515968831351,1.0842668391056614,0.37562039174187856,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar3+__Ar4+,repulsion,0.00030080317296979825,2850.20342120153,1.3468331267196828e-13,1.4327785234237735e-13,13468331.267196828,14327785.234237734,1.0652754083733362,1.0875277401311378,0.3772321014441256,Mason1967 Table I/II + electron-only Debye length
1900.0,0.1,Ar4+__Ar4+,repulsion,0.00030080317296979825,2137.6525659011477,2.3049366155612467e-13,2.4578450132061153e-13,23049366.15561247,24578450.132061154,1.0676992198635373,1.0907886411566146,0.3788438111463727,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,e-__e-,repulsion,0.00031623887758620443,39742.542173340364,1.0276072092118367e-15,1.0763375377543328e-15,102760.72092118367,107633.75377543327,1.0479883367898457,1.0643710909079196,0.3657055826717716,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,e-__Ar+,attraction,0.00031623887758620443,39742.542173340364,1.027575323471055e-15,1.0763375377543328e-15,102757.53234710549,107633.75377543327,1.0480284112254692,1.0644111653435433,0.3657055826717716,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,e-__Ar2+,attraction,0.00031623887758620443,19871.271086670182,3.834519816520674e-15,4.0295926254930566e-15,383451.98165206733,402959.2625493057,1.0514300501764722,1.0689266152785029,0.36796330763925145,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,e-__Ar3+,attraction,0.00031623887758620443,13247.51405778012,8.264695486206421e-15,8.703640830981825e-15,826469.5486206422,870364.0830981826,1.0534198814038014,1.0715679841643382,0.36928399208216905,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,e-__Ar4+,attraction,0.00031623887758620443,9935.635543335091,1.4234992627776982e-14,1.501534129240123e-14,1423499.2627776982,1501534.1292401229,1.0548493565171295,1.0734675847762967,0.3702344934750394,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar+__Ar+,repulsion,0.00031623887758620443,39742.542173340364,1.0276072092118367e-15,1.0763375377543328e-15,102760.72092118367,107633.75377543327,1.0479883367898457,1.0643710909079196,0.3657055826717716,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar+__Ar2+,repulsion,0.00031623887758620443,19871.271086670182,3.834743166840884e-15,4.0295926254930566e-15,383474.31668408844,402959.2625493057,1.0513598727412823,1.068856437843313,0.36796330763925145,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar+__Ar3+,repulsion,0.00031623887758620443,13247.51405778012,8.265324122777065e-15,8.703640830981825e-15,826532.4122777065,870364.0830981826,1.0533320948427058,1.0714801976032424,0.36928399208216905,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar+__Ar4+,repulsion,0.00031623887758620443,9935.635543335091,1.423623266491599e-14,1.501535914292326e-14,1423623.266491599,1501535.9142923262,1.054754404342745,1.073373193471425,0.3702361760835779,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar2+__Ar2+,repulsion,0.00031623887758620443,9935.635543335091,1.423623266491599e-14,1.501535914292326e-14,1423623.266491599,1501535.9142923262,1.054754404342745,1.073373193471425,0.3702361760835779,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar2+__Ar3+,repulsion,0.00031623887758620443,6623.75702889006,3.058050978065179e-14,3.2335435831420695e-14,3058050.9780651787,3233543.5831420696,1.0581705747684254,1.0779691753327783,0.37250775332539615,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar2+__Ar4+,repulsion,0.00031623887758620443,4967.8177716675455,5.253510962784555e-14,5.5657363981299624e-14,5253510.962784555,5565736.398129962,1.0605943862586262,1.081230076358255,0.37411946302764326,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar3+__Ar3+,repulsion,0.00031623887758620443,4415.83801926004,6.554136614679584e-14,6.949420558034413e-14,6554136.614679584,6949420.558034413,1.0615867451941055,1.0825651571941315,0.37477933056721446,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar3+__Ar4+,repulsion,0.00031623887758620443,3311.87851444503,1.1239994180101575e-13,1.194325799972976e-13,11239994.180101575,11943257.99972976,1.0640105566843066,1.0858260582196082,0.3763910402694615,Mason1967 Table I/II + electron-only Debye length
2100.0,0.1,Ar4+__Ar4+,repulsion,0.00031623887758620443,2483.9088858337727,1.9250115438410864e-13,2.050131655636248e-13,19250115.438410863,20501316.55636248,1.0664343681745077,1.089086959245085,0.37800274997170863,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,e-__e-,repulsion,0.00033095544492464006,45553.15439295538,8.679743227248144e-16,9.086012310045416e-16,86797.43227248144,90860.12310045416,1.04732459329628,1.0634880750102296,0.3652611115823303,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,e-__Ar+,attraction,0.00033095544492464006,45553.15439295538,8.679516721488124e-16,9.086012310045416e-16,86795.16721488124,90860.12310045416,1.047358741450711,1.0635222231646606,0.3652611115823303,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,e-__Ar2+,attraction,0.00033095544492464006,22776.57719647769,3.241901903118268e-15,3.4045201059535056e-15,324190.19031182677,340452.0105953506,1.050760380401714,1.0680376730996202,0.36751883654981016,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,e-__Ar3+,attraction,0.00033095544492464006,15184.384797651792,6.991686505975258e-15,7.357603742776292e-15,699168.6505975258,735760.3742776292,1.0527502116290433,1.0706790419854555,0.36883952099272777,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,e-__Ar4+,attraction,0.00033095544492464006,11388.288598238845,1.204798847056514e-14,1.2698541151555384e-14,1204798.8470565141,1269854.1151555383,1.054162019352717,1.07255312303458,0.36977656151729,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar+__Ar+,repulsion,0.00033095544492464006,45553.15439295538,8.679743227248144e-16,9.086012310045416e-16,86797.43227248144,90860.12310045416,1.04732459329628,1.0634880750102296,0.3652611115823303,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar+__Ar2+,repulsion,0.00033095544492464006,22776.57719647769,3.242072375071564e-15,3.4045201059535056e-15,324207.2375071564,340452.0105953506,1.0506961292477166,1.0679734219456227,0.36751883654981016,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar+__Ar3+,repulsion,0.00033095544492464006,15184.384797651792,6.992175189557176e-15,7.357603742776292e-15,699217.5189557176,735760.3742776292,1.0526683513491402,1.0705971817055524,0.36883952099272777,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar+__Ar4+,repulsion,0.00033095544492464006,11388.288598238845,1.2048989836975479e-14,1.2698541151555384e-14,1204898.9836975478,1269854.1151555383,1.054067665199153,1.072458768881016,0.36977656151729,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar2+__Ar2+,repulsion,0.00033095544492464006,11388.288598238845,1.2048989836975479e-14,1.2698541151555384e-14,1204898.9836975478,1269854.1151555383,1.054067665199153,1.072458768881016,0.36977656151729,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar2+__Ar3+,repulsion,0.00033095544492464006,7592.192398825896,2.59004907683426e-14,2.7362951376465163e-14,2590049.07683426,2736295.1376465163,1.0570208762170703,1.0764224159415225,0.3717432630515571,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar2+__Ar4+,repulsion,0.00033095544492464006,5694.144299119423,4.4519539374898493e-14,4.71214582788647e-14,4451953.9374898495,4712145.82788647,1.0594446877072714,1.079683316966999,0.37335497275380414,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar3+__Ar3+,repulsion,0.00033095544492464006,5061.461599217264,5.555442491097354e-14,5.884850913618567e-14,5555442.491097353,5884850.913618567,1.0604370466427506,1.0810183978028758,0.3740148402933754,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar3+__Ar4+,repulsion,0.00033095544492464006,3796.096199412948,9.533042258410422e-14,1.011910474192484e-13,9533042.258410422,10119104.74192484,1.0628608581329517,1.0842792988283523,0.37562654999562245,Mason1967 Table I/II + electron-only Debye length
2300.0,0.1,Ar4+__Ar4+,repulsion,0.00033095544492464006,2847.0721495597113,1.6337319662978746e-13,1.738000409614815e-13,16337319.662978746,17380004.09614815,1.0652846696231526,1.087540199853829,0.3772382596978695,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,e-__e-,repulsion,0.00034504490338729897,51622.224438579084,7.434285014471157e-16,7.778174037657352e-16,74342.85014471157,77781.74037657352,1.0467162287956853,1.0626787329514027,0.3648537246399678,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,e-__Ar+,attraction,0.00034504490338729897,51622.224438579084,7.434123795337989e-16,7.778174037657352e-16,74341.2379533799,77781.74037657352,1.0467449451242181,1.0627074492799355,0.3648537246399678,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,e-__Ar2+,attraction,0.00034504490338729897,25811.112219289542,2.779058107707478e-15,2.9166951050530118e-15,277905.81077074783,291669.5105053012,1.050146584075221,1.0672228992148953,0.3671114496074476,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,e-__Ar3+,attraction,0.00034504490338729897,17207.408146193025,5.996766216700853e-15,6.306471704477276e-15,599676.6216700854,630647.1704477277,1.0521364153025503,1.0698642681007304,0.36843213405036523,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,e-__Ar4+,attraction,0.00034504490338729897,12905.556109644771,1.0337866789119043e-14,1.0888482380172338e-14,1033786.6789119043,1088848.2380172338,1.053548223026224,1.0717383491498549,0.3693691745749275,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,Ar+__Ar+,repulsion,0.00034504490338729897,51622.224438579084,7.434285014471157e-16,7.778174037657352e-16,74342.85014471157,77781.74037657352,1.0467162287956853,1.0626787329514027,0.3648537246399678,Mason1967 Table I/II + electron-only Debye length
2500.0,0.1,Ar+__Ar2+,repulsion,0.00034504490338729897,25811.112219289542,2.7791901970319034e-15,2.9166951050530118e-15,277919.01970319037,291669.5105053012,1.0500877647471218,1.067164079886796,0.3671114496074476,Mason1967 Table I/II + electron-only Debye length
